file,MSE,MAE
ETTh1_96_96.log,0.39942988753318787,0.4101037383079529
ETTh1_96_192.log,0.4480142593383789,0.43636539578437805
ETTh1_96_336.log,0.4887191653251648,0.4564351737499237
ETTh1_96_720.log,0.4882698655128479,0.476428359746933
ETTh2_96_96.log,0.29275327920913696,0.34269747138023376
ETTh2_96_192.log,0.3809151351451874,0.3960479497909546
ETTh2_96_336.log,0.4181908071041107,0.42843180894851685
ETTh2_96_720.log,0.42302706837654114,0.4415825307369232
ETTm1_96_96.log,0.3225979506969452,0.3600996434688568
ETTm1_96_192.log,0.36005061864852905,0.3820193409919739
ETTm1_96_336.log,0.39274248480796814,0.4025624096393585
ETTm1_96_720.log,0.4562359154224396,0.43999233841896057
ETTm2_96_96.log,0.17610707879066467,0.25860294699668884
ETTm2_96_192.log,0.2409925013780594,0.3012104034423828
ETTm2_96_336.log,0.30174633860588074,0.3406119644641876
ETTm2_96_720.log,0.4103853106498718,0.4037404954433441
weather_96_96.log,0.17371618747711182,0.21594764292240143
weather_96_192.log,0.22023263573646545,0.2555072605609894
weather_96_336.log,0.2750881016254425,0.29532569646835327
weather_96_720.log,0.3521958589553833,0.34604716300964355
Electricity_96_96.log,0.16930633783340454,0.2548961639404297
Electricity_96_192.log,0.1771119236946106,0.2629675567150116
Electricity_96_336.log,0.19342781603336334,0.2795533239841461
Electricity_96_720.log,0.23349004983901978,0.31335005164146423
traffic_96_96.log,0.4534413516521454,0.28909334540367126
traffic_96_192.log,0.46046867966651917,0.28992924094200134
traffic_96_336.log,0.47620096802711487,0.2963215112686157
traffic_96_720.log,0.5081551671028137,0.3144437372684479
