file,MSE,MAE
ETTh1_96_96.log,0.3926302194595337,0.4082659184932709
ETTh1_96_192.log,0.44583049416542053,0.43954452872276306
ETTh1_96_336.log,0.4936736226081848,0.46673065423965454
ETTh1_96_720.log,0.5164912343025208,0.5005464553833008
ETTh2_96_96.log,0.302113801240921,0.3504277169704437
ETTh2_96_192.log,0.38431182503700256,0.3999941349029541
ETTh2_96_336.log,0.4239773750305176,0.4328397810459137
ETTh2_96_720.log,0.42870277166366577,0.446499764919281
ETTm1_96_96.log,0.3414781391620636,0.3765682578086853
ETTm1_96_192.log,0.3822828233242035,0.3956901729106903
ETTm1_96_336.log,0.4171597361564636,0.417454332113266
ETTm1_96_720.log,0.4874546527862549,0.456920862197876
ETTm2_96_96.log,0.184487447142601,0.269075870513916
ETTm2_96_192.log,0.2531907260417938,0.3143003582954407
ETTm2_96_336.log,0.3153589069843292,0.3509976863861084
ETTm2_96_720.log,0.4176889955997467,0.40903010964393616
Weather_96_96.log,0.1865040361881256,0.227113738656044
Weather_96_192.log,0.23397958278656006,0.266218900680542
Weather_96_336.log,0.2880490720272064,0.30494534969329834
Weather_96_720.log,0.3630751669406891,0.35361653566360474
Electricity_96_96.log,0.17108838260173798,0.2608727216720581
Electricity_96_192.log,0.18234466016292572,0.2710482180118561
Electricity_96_336.log,0.20037512481212616,0.289277046918869
Electricity_96_720.log,0.24250109493732452,0.3238961100578308
Traffic_96_96.log,0.4926811158657074,0.34127742052078247
Traffic_96_192.log,0.5078037977218628,0.3467327058315277
Traffic_96_336.log,0.5305811166763306,0.358655720949173
Traffic_96_720.log,0.5811421871185303,0.38605478405952454
