file,MSE,MAE
ETTh1_336_96.log,0.3993670344352722,0.4175850749015808
ETTh1_336_192.log,0.44796207547187805,0.449428528547287
ETTh1_336_336.log,0.4664958417415619,0.463032603263855
ETTh1_336_720.log,0.5050550699234009,0.506575345993042
ETTh2_336_96.log,0.2993617355823517,0.3582664132118225
ETTh2_336_192.log,0.36849555373191833,0.3993717432022095
ETTh2_336_336.log,0.42319878935813904,0.43749916553497314
ETTh2_336_720.log,0.4267655611038208,0.44744598865509033
ETTm1_336_96.log,0.31779539728164673,0.35774582624435425
ETTm1_336_192.log,0.34282270073890686,0.38225799798965454
ETTm1_336_336.log,0.3808528780937195,0.4021799564361572
ETTm1_336_720.log,0.4390111565589905,0.43610164523124695
ETTm2_336_96.log,0.1758141666650772,0.2672543227672577
ETTm2_336_192.log,0.23947583138942719,0.3107094466686249
ETTm2_336_336.log,0.2866712808609009,0.34050261974334717
ETTm2_336_720.log,0.381525456905365,0.3968282639980316
Weather_336_96.log,0.15857477486133575,0.2089765965938568
Weather_336_192.log,0.20329497754573822,0.24941802024841309
Weather_336_336.log,0.25387489795684814,0.28774696588516235
Weather_336_720.log,0.32280418276786804,0.3358979821205139
Electricity_336_96.log,0.13814717531204224,0.23620527982711792
Electricity_336_192.log,0.15691784024238586,0.2538728415966034
Electricity_336_336.log,0.17446091771125793,0.27243372797966003
Electricity_336_720.log,0.21223124861717224,0.3053554594516754
Traffic_336_96.log,0.41317427158355713,0.3025444447994232
Traffic_336_192.log,0.43705040216445923,0.3175288736820221
Traffic_336_336.log,0.4570629596710205,0.3303763270378113
Traffic_336_720.log,0.4970155656337738,0.3543091416358948
