file,MSE,MAE
Etth1_720_96.log,0.4853464663028717,0.5000788569450378
Etth1_720_192.log,0.48067721724510193,0.4975053668022156
Etth1_720_336.log,0.5215957760810852,0.5214623808860779
Etth1_720_720.log,0.6043691039085388,0.5746790170669556
Etth2_720_96.log,0.40122872591018677,0.45056161284446716
Etth2_720_192.log,0.4248116910457611,0.4637511968612671
Etth2_720_336.log,0.4270690381526947,0.47063419222831726
Etth2_720_720.log,0.4618491232395172,0.4933847486972809
Ettm1_720_96.log,0.40577441453933716,0.44144347310066223
Ettm1_720_192.log,0.4499095380306244,0.4774991571903229
Ettm1_720_336.log,0.4357483386993408,0.4660968482494354
Ettm1_720_720.log,0.46175068616867065,0.4791281223297119
Ettm2_720_96.log,0.33926910161972046,0.40551501512527466
Ettm2_720_192.log,0.3968946933746338,0.4519222378730774
Ettm2_720_336.log,0.4486897885799408,0.4909617006778717
Ettm2_720_720.log,0.45124122500419617,0.4989411234855652
weather_720_96.log,0.28895968198776245,0.3420654833316803
weather_720_192.log,0.3398464620113373,0.39367949962615967
weather_720_336.log,0.37030890583992004,0.4078225791454315
weather_720_720.log,0.4199988842010498,0.4207894206047058
electricity_720_96.log,0.2261154055595398,0.3412002921104431
electricity_720_192.log,0.22038765251636505,0.33634841442108154
electricity_720_336.log,0.22372284531593323,0.3370485305786133
electricity_720_720.log,0.2713513970375061,0.37816062569618225
traffic_720_96,0.664471626,0.430525959
traffic_720_192.log,0.6128338575363159,0.38225412368774414
traffic_720_336.log,0.6119970679283142,0.37917789816856384
traffic_720_720.log,0.6639370918273926,0.4095098376274109
