file,MSE,MAE
Etth1_720_96.log,1.269439697265625,0.8546216487884521
Etth1_720_192.log,1.486838459968567,0.9432916641235352
Etth1_720_336.log,1.5439980030059814,0.9450325965881348
Etth1_720_720.log,1.4809192419052124,0.9752286076545715
Etth2_720_96.log,5.189213752746582,1.8123352527618408
Etth2_720_192.log,6.514423847198486,2.0106332302093506
Etth2_720_336.log,5.28371524810791,1.8589776754379272
Etth2_720_720.log,4.955428600311279,1.883697509765625
Ettm1_720_96.log,0.631824254989624,0.5744646787643433
Ettm1_720_192.log,1.1312980651855469,0.8024556636810303
Ettm1_720_336.log,1.3910149335861206,0.9229529500007629
Ettm1_720_720.log,1.3970673084259033,0.97279292345047
Ettm2_720_96.log,1.8697811365127563,1.001516342163086
Ettm2_720_192.log,2.8072633743286133,1.3139543533325195
Ettm2_720_336.log,4.442323684692383,1.6608279943466187
Ettm2_720_720.log,5.257880210876465,1.9140121936798096
weather_720_96.log,0.2829928696155548,0.3609467148780823
weather_720_192.log,0.4454714059829712,0.4609171748161316
weather_720_336.log,0.5873922109603882,0.5259840488433838
weather_720_720.log,0.9529978632926941,0.7033184170722961
electricity_720_96.log,0.395498663187027,0.46000584959983826
electricity_720_192.log,0.4050939083099365,0.45984959602355957
electricity_720_336.log,0.40412062406539917,0.4595276117324829
electricity_720_720.log,0.42902398109436035,0.4771489202976227
traffic_720_96.log,0.8287394046783447,0.48704221844673157
traffic_720_192.log,0.9024980068206787,0.524569571018219
traffic_720_336.log,0.9486678242683411,0.5448663830757141
traffic_720_720.log,1.4295191764831543,0.7930066585540771
