file,MSE,MAE
Etth1_96_96.log,0.4279489815235138,0.43491706252098083
Etth1_96_192.log,0.47576066851615906,0.46335285902023315
Etth1_96_336.log,0.5168237090110779,0.4868124723434448
Etth1_96_720.log,0.5427546501159668,0.5297601819038391
Etth2_96_96.log,0.37883317470550537,0.4219295382499695
Etth2_96_192.log,0.5087012052536011,0.49506184458732605
Etth2_96_336.log,0.6256396174430847,0.5583211779594421
Etth2_96_720.log,0.8615837693214417,0.6705979108810425
Ettm1_96_96.log,0.3494330048561096,0.37560099363327026
Ettm1_96_192.log,0.3867841064929962,0.39549970626831055
Ettm1_96_336.log,0.41738757491111755,0.41664665937423706
Ettm1_96_720.log,0.47546273469924927,0.4520985782146454
Ettm2_96_96.log,0.19750751554965973,0.29696258902549744
Ettm2_96_192.log,0.2882095277309418,0.36440789699554443
Ettm2_96_336.log,0.3901192247867584,0.4319462478160858
Ettm2_96_720.log,0.5601412653923035,0.5256949067115784
weather_96_96.log,0.19874334335327148,0.25791001319885254
weather_96_192.log,0.23936769366264343,0.29672113060951233
weather_96_336.log,0.28463712334632874,0.33350270986557007
weather_96_720.log,0.3488908112049103,0.3845694959163666
electricity_96_96.log,0.224653422832489,0.3164321780204773
electricity_96_192.log,0.22451342642307281,0.31946831941604614
electricity_96_336.log,0.23741456866264343,0.33326661586761475
electricity_96_720.log,0.27224665880203247,0.362824022769928
traffic_96_96.log,0.752866268157959,0.4709063470363617
traffic_96_192.log,0.7028360366821289,0.45139080286026
traffic_96_336.log,0.7103239297866821,0.4539260268211365
traffic_96_720.log,0.7527297735214233,0.47150519490242004
