file,MSE,MAE
Etth1_192_96.log,0.4126564860343933,0.4256424903869629
Etth1_192_192.log,0.4550973176956177,0.44987064599990845
Etth1_192_336.log,0.4897232949733734,0.473161906003952
Etth1_192_720.log,0.5087180137634277,0.5136785507202148
Etth2_192_96.log,0.34693849086761475,0.3985214829444885
Etth2_192_192.log,0.45347410440444946,0.462379515171051
Etth2_192_336.log,0.5482114553451538,0.5184536576271057
Etth2_192_720.log,0.7888113260269165,0.6361448764801025
Ettm1_192_96.log,0.3091297745704651,0.34791624546051025
Ettm1_192_192.log,0.3444835841655731,0.37012022733688354
Ettm1_192_336.log,0.3814122974872589,0.39471155405044556
Ettm1_192_720.log,0.4378550946712494,0.42844539880752563
Ettm2_192_96.log,0.18776743113994598,0.2849027216434479
Ettm2_192_192.log,0.26591959595680237,0.34384390711784363
Ettm2_192_336.log,0.34411635994911194,0.39901965856552124
Ettm2_192_720.log,0.48539748787879944,0.48075056076049805
weather_192_96.log,0.18691220879554749,0.2478516399860382
weather_192_192.log,0.22639137506484985,0.28352779150009155
weather_192_336.log,0.2720007300376892,0.32170990109443665
weather_192_720.log,0.33638206124305725,0.37436315417289734
electricity_192_96.log,0.17466595768928528,0.2785384953022003
electricity_192_192.log,0.18564073741436005,0.2885746359825134
electricity_192_336.log,0.20104606449604034,0.30441462993621826
electricity_192_720.log,0.2351716309785843,0.33456501364707947
traffic_192_96.log,0.5331910848617554,0.38217124342918396
traffic_192_192.log,0.539009153842926,0.3840533196926117
traffic_192_336.log,0.5541723370552063,0.3909625709056854
traffic_192_720.log,0.5848740935325623,0.40630191564559937
