file,MSE,MAE
Etth1_192_96.log,0.9795237183570862,0.7680361270904541
Etth1_192_192.log,1.0875160694122314,0.8271186351776123
Etth1_192_336.log,1.262606143951416,0.9143972396850586
Etth1_192_720.log,1.258101224899292,0.8918190598487854
Etth2_192_96.log,5.246747016906738,1.8678081035614014
Etth2_192_192.log,6.429783821105957,2.1090292930603027
Etth2_192_336.log,4.0659661293029785,1.6575415134429932
Etth2_192_720.log,4.382173538208008,1.8275758028030396
Ettm1_192_96.log,0.6070173978805542,0.541876494884491
Ettm1_192_192.log,1.1854192018508911,0.8617099523544312
Ettm1_192_336.log,1.267358660697937,0.8993726968765259
Ettm1_192_720.log,1.2053308486938477,0.847364604473114
Ettm2_192_96.log,0.37125974893569946,0.4701825678348541
Ettm2_192_192.log,1.153803825378418,0.8300052881240845
Ettm2_192_336.log,1.812742829322815,1.02662992477417
Ettm2_192_720.log,6.260961532592773,1.9610013961791992
weather_192_96.log,0.34042879939079285,0.381969153881073
weather_192_192.log,0.570704996585846,0.530846893787384
weather_192_336.log,0.7677779197692871,0.634488046169281
weather_192_720.log,1.0786044597625732,0.752199649810791
electricity_192_96.log,0.31957876682281494,0.40793943405151367
electricity_192_192.log,0.3452390134334564,0.4309822618961334
electricity_192_336.log,0.3653656542301178,0.444624662399292
electricity_192_720.log,0.41660505533218384,0.47269782423973083
traffic_192_96.log,0.7637873888015747,0.4292031228542328
traffic_192_192.log,0.79383784532547,0.454740434885025
traffic_192_336.log,0.8713592886924744,0.4927220642566681
traffic_192_720.log,1.075480341911316,0.6207521557807922
