file,MSE,MAE
Etth1_192_96.log,0.4633572995662689,0.4634091556072235
Etth1_192_192.log,0.47743478417396545,0.4733097553253174
Etth1_192_336.log,0.47498539090156555,0.4766751229763031
Etth1_192_720.log,0.5085940957069397,0.5068491101264954
Etth2_192_96.log,0.479755163192749,0.49022114276885986
Etth2_192_192.log,0.47093746066093445,0.4953700602054596
Etth2_192_336.log,0.510557234287262,0.525075376033783
Etth2_192_720.log,0.4808674454689026,0.5007873177528381
Ettm1_192_96.log,0.590263843536377,0.5307933688163757
Ettm1_192_192.log,0.6634920239448547,0.5604434609413147
Ettm1_192_336.log,0.5545226335525513,0.5164656043052673
Ettm1_192_720.log,0.5069815516471863,0.48868218064308167
Ettm2_192_96.log,0.2519839406013489,0.33081310987472534
Ettm2_192_192.log,0.335287868976593,0.38808706402778625
Ettm2_192_336.log,0.4084320664405823,0.42139068245887756
Ettm2_192_720.log,0.4330260455608368,0.4338230490684509
weather_192_96.log,0.2517490088939667,0.33709031343460083
weather_192_192.log,0.30657902359962463,0.3673864006996155
weather_192_336.log,0.3726448118686676,0.41794782876968384
weather_192_720.log,0.4544050097465515,0.4628472328186035
electricity_192_96.log,0.1974034458398819,0.31212592124938965
electricity_192_192.log,0.2082592248916626,0.32088881731033325
electricity_192_336.log,0.21857839822769165,0.32937636971473694
electricity_192_720.log,0.2464349865913391,0.35431116819381714
traffic_192_96.log,0.6195737719535828,0.38284265995025635
traffic_192_192.log,0.6181389689445496,0.38414129614830017
traffic_192_336.log,0.6124280691146851,0.37488430738449097
traffic_192_720.log,0.6706240773200989,0.41053321957588196
