file,MSE,MAE
ETTh1_192_96.log,0.4111420810222626,0.43018150329589844
ETTh1_192_192.log,0.46314293146133423,0.4568975567817688
ETTh1_192_336.log,0.4693451225757599,0.45841720700263977
ETTh1_192_720.log,0.4825996458530426,0.48294100165367126
ETTh2_192_96.log,0.33772245049476624,0.38006410002708435
ETTh2_192_192.log,0.4015061855316162,0.4186413288116455
ETTh2_192_336.log,0.46624869108200073,0.47033026814460754
ETTh2_192_720.log,0.4190939962863922,0.4459329843521118
ETTm1_192_96.log,0.3421624004840851,0.3852485418319702
ETTm1_192_192.log,0.3745702803134918,0.39483529329299927
ETTm1_192_336.log,0.41234833002090454,0.4204505383968353
ETTm1_192_720.log,0.47379979491233826,0.45461738109588623
ETTm2_192_96.log,0.19057883322238922,0.2743317186832428
ETTm2_192_192.log,0.2566739618778229,0.3132254183292389
ETTm2_192_336.log,0.30445972084999084,0.3494279086589813
ETTm2_192_720.log,0.3994848430156708,0.4034075438976288
weather_192_96.log,0.17968203127384186,0.23090380430221558
weather_192_192.log,0.22046221792697906,0.26504290103912354
weather_192_336.log,0.2789282202720642,0.307486891746521
weather_192_720.log,0.3528161346912384,0.35411036014556885
Electricity_192_96.log,0.19091078639030457,0.2961914539337158
Electricity_192_192.log,0.20745693147182465,0.3109222650527954
Electricity_192_336.log,0.25167936086654663,0.3392777740955353
Electricity_192_720.log,0.2815326452255249,0.36291903257369995
traffic_192_96.log,0.5898185968399048,0.3264240026473999
traffic_192_192.log,0.6207070350646973,0.33640187978744507
traffic_192_336.log,0.6283789277076721,0.3370525538921356
traffic_192_720.log,0.6470877528190613,0.347855806350708
