file,MSE,MAE
ETTh1_336_96.log,0.423212468624115,0.43739521503448486
ETTh1_336_192.log,0.48322683572769165,0.482727974653244
ETTh1_336_336.log,0.4901176393032074,0.47896209359169006
ETTh1_336_720.log,0.617954432964325,0.5590844750404358
ETTh2_336_96.log,0.3519400656223297,0.40388232469558716
ETTh2_336_192.log,0.4031398296356201,0.4324193000793457
ETTh2_336_336.log,0.3898574411869049,0.4292270243167877
ETTh2_336_720.log,0.47241365909576416,0.48257070779800415
ETTm1_336_96.log,0.33030909299850464,0.37475746870040894
ETTm1_336_192.log,0.36083778738975525,0.39440304040908813
ETTm1_336_336.log,0.42792364954948425,0.4337334930896759
ETTm1_336_720.log,0.4606049954891205,0.4550313651561737
ETTm2_336_96.log,0.1903999000787735,0.282414972782135
ETTm2_336_192.log,0.24429893493652344,0.31677836179733276
ETTm2_336_336.log,0.2938326299190521,0.3460358679294586
ETTm2_336_720.log,0.3893257975578308,0.4010167121887207
weather_336_96.log,0.16979867219924927,0.2278405725955963
weather_336_192.log,0.21358871459960938,0.2622164189815521
weather_336_336.log,0.2702268660068512,0.3001228868961334
weather_336_720.log,0.3414098918437958,0.3518194854259491
Electricity_336_96.log,0.1937539428472519,0.29975131154060364
Electricity_336_192.log,0.21010354161262512,0.3136995732784271
Electricity_336_336.log,0.21985562145709991,0.3225988745689392
Electricity_336_720.log,0.23883406817913055,0.33541956543922424
traffic_336_96.log,0.616036593914032,0.3432730436325073
traffic_336_192.log,0.6138858795166016,0.33255890011787415
traffic_336_336.log,0.6491331458091736,0.34625980257987976
traffic_336_720.log,0.6594433188438416,0.36340340971946716
