file,MSE,MAE
ETTh1_96_96.log,0.38532012701034546,0.3909405767917633
ETTh1_96_192.log,0.4349443018436432,0.4200029969215393
ETTh1_96_336.log,0.47633346915245056,0.4399453401565552
ETTh1_96_720.log,0.4611577093601227,0.4542880356311798
ETTh2_96_96.log,0.3027011454105377,0.34663471579551697
ETTh2_96_192.log,0.3845771849155426,0.3955365717411041
ETTh2_96_336.log,0.4213876724243164,0.4276047348976135
ETTh2_96_720.log,0.42003393173217773,0.43744876980781555
ETTm1_96_96.log,0.35661745071411133,0.37546506524086
ETTm1_96_192.log,0.39426204562187195,0.3928348422050476
ETTm1_96_336.log,0.425296425819397,0.4136476218700409
ETTm1_96_720.log,0.48789140582084656,0.44886353611946106
ETTm2_96_96.log,0.18464906513690948,0.26728737354278564
ETTm2_96_192.log,0.24804997444152832,0.3057139813899994
ETTm2_96_336.log,0.30763012170791626,0.34237921237945557
ETTm2_96_720.log,0.4078061580657959,0.3982217609882355
weather_96_96.log,0.19703233242034912,0.23687417805194855
weather_96_192.log,0.24366359412670135,0.2730019986629486
weather_96_336.log,0.29268327355384827,0.3081872761249542
weather_96_720.log,0.36822059750556946,0.3571305572986603
Electricity_96_96.log,0.20977769792079926,0.2800745964050293
Electricity_96_192.log,0.20568585395812988,0.28170716762542725
Electricity_96_336.log,0.21850940585136414,0.29518750309944153
Electricity_96_720.log,0.26014626026153564,0.3279138505458832
traffic_96_96.log,0.6630685329437256,0.39260610938072205
traffic_96_192.log,0.6111668348312378,0.367160439491272
traffic_96_336.log,0.6170450448989868,0.3671356439590454
traffic_96_720.log,0.6551716923713684,0.38857710361480713
