file,MSE,MAE
ETTh1_720_96.log,0.3622725307941437,0.38859280943870544
ETTh1_720_192.log,0.40382108092308044,0.4117977023124695
ETTh1_720_336.log,0.4345245659351349,0.42836514115333557
ETTh1_720_720.log,0.426440954208374,0.4479001760482788
ETTh2_720_96.log,0.294450581073761,0.3463265597820282
ETTh2_720_192.log,0.3398667573928833,0.3773200213909149
ETTh2_720_336.log,0.3595329523086548,0.3978397846221924
ETTh2_720_720.log,0.3831319808959961,0.4248751401901245
ETTm1_720_96.log,0.3139724860191345,0.3591440963745117
ETTm1_720_192.log,0.3477395176887512,0.3764638602733612
ETTm1_720_336.log,0.3675037920475006,0.3860722482204437
ETTm1_720_720.log,0.4192318916320801,0.41325074434280396
ETTm2_720_96.log,0.16706422650814056,0.2587715861797333
ETTm2_720_192.log,0.21903757345676422,0.29675533151626587
ETTm2_720_336.log,0.2708464461326599,0.33019874382019043
ETTm2_720_720.log,0.35291606187820435,0.3797348737716675
weather_720_96.log,0.17436516761779785,0.231089799284935
weather_720_192.log,0.21641426873207092,0.26715705275535583
weather_720_336.log,0.2597673129081726,0.2985793101787567
weather_720_720.log,0.324690171957016,0.34540457010269165
Electricity_720_96.log,0.13920032470226288,0.23925976932048798
Electricity_720_192.log,0.1545015146970749,0.24981147527694702
Electricity_720_336.log,0.16685497896671295,0.2649561810493469
Electricity_720_720.log,0.20750067925453186,0.2999336211681366
traffic_720_96.log,0.389201283454895,0.26812994480133057
traffic_720_192.log,0.398979127407074,0.2704711854457855
traffic_720_336.log,0.4171586809158325,0.2789050130844116
traffic_720_720.log,0.44874176383018494,0.29720452427864075
