file,MSE,MAE
ETTh1_720_96.log,0.37980711460113525,0.40231090784072876
ETTh1_720_192.log,0.4149291217327118,0.42400506138801575
ETTh1_720_336.log,0.43890225887298584,0.4391862154006958
ETTh1_720_720.log,0.4330028851032257,0.4574801881313324
ETTh2_720_96.log,0.27124568819999695,0.3362613916397095
ETTh2_720_192.log,0.3317214250564575,0.3744456171989441
ETTh2_720_336.log,0.35470330715179443,0.3956565856933594
ETTh2_720_720.log,0.3783196806907654,0.42309805750846863
ETTm1_720_96.log,0.31269208512306213,0.35749075293540955
ETTm1_720_192.log,0.33910125494003296,0.3685961961746216
ETTm1_720_336.log,0.3665642738342285,0.38489800691604614
ETTm1_720_720.log,0.41740902853012085,0.4174798903465271
ETTm2_720_96.log,0.16608139061927795,0.2555455057621002
ETTm2_720_192.log,0.21775440669059753,0.29312598299980164
ETTm2_720_336.log,0.27066439628601074,0.3277500231266022
ETTm2_720_720.log,0.35194871711730957,0.37987505984306335
weather_720_96.log,0.17567578434944153,0.23245555233955383
weather_720_192.log,0.2156052166223526,0.2680422968864441
weather_720_336.log,0.2610086588859558,0.29875313425064087
weather_720_720.log,0.3245904960632324,0.34615501832962036
electricity_720_96.log,0.14670511543750763,0.2352035492658615
electricity_720_192.log,0.15938468146324158,0.25608524549007416
electricity_720_336.log,0.16913693737983704,0.269738751411438
electricity_720_720.log,0.2137224065065384,0.30194284296035767
traffic_720_96.log,0.4019687786102295,0.27493737030029297
traffic_720_192.log,0.4192312550544739,0.2858321762084961
traffic_720_336.log,0.4226739799976349,0.29179001808166504
traffic_720_720.log,0.4594582414627075,0.31054590106010437
